platform_id,video_id,watch_count,total_time_watched,price_per_watch
154,993,890505,25824645,0.27
158,326,1502,90120,0.22
158,380,1500,61500,0.23
130,14,165983,8963082,0.29
41,398,818429,27008157,0.26
120,1633,265468,10884188,0.34
90,436,184325,9216250,0.24
60,1001,139193,8073194,0.27
111,1117,716298,32233410,0.42
158,599,1497,73353,0.24
159,600,1510,45300,0.35
115,1035,586483,14075592,0.47
107,1845,492140,8366380,0.17
98,1488,156217,1405953,0.21
161,1230,1500,15000,0.19
158,1071,1503,30060,0.41
37,837,385501,4240511,0.22
14,264,56493,1016874,0.45
126,389,962269,13471766,0.44
52,1501,315557,7888925,0.17
67,1517,904121,28931872,0.14
57,1596,225760,2934880,0.28
161,393,1500,21000,0.42
92,1188,665385,19961550,0.25
51,646,251570,1257850,0.23
10,93,379241,6826338,0.41
5,119,822727,22213629,0.49
66,676,765585,27561060,0.24
30,1243,845447,34663327,0.47
158,1253,1503,12024,0.26
29,1546,311332,9962624,0.23
108,1639,550688,28085088,0.19
24,1621,759629,16711838,0.31
100,202,871079,20905896,0.2
124,1326,292232,13150440,0.42
91,365,684188,23262392,0.16
114,83,85935,2663985,0.37
147,1603,413338,11160126,0.16
147,746,918073,31214482,0.41
71,1625,258817,13199667,0.26
162,810,1498,23968,0.26
160,416,1996,17964,0.12
94,1769,557599,14497574,0.11
158,605,1502,58578,0.11
73,200,130068,6113196,0.5
158,1023,1497,77844,0.47
160,557,2001,66033,0.25
143,1849,671737,26197743,0.37
52,902,545738,3820166,0.33
160,986,1997,29955,0.29
157,1490,492272,18214064,0.34
104,1735,473831,18005578,0.36
158,1024,1507,78364,0.1
160,1067,1998,67932,0.23
29,1773,822971,4114855,0.42
109,474,893106,22327650,0.44
159,1300,1516,43964,0.14
5,973,334975,7034475,0.14
34,1917,933136,17729584,0.18
122,744,972943,28215347,0.24
161,31,1500,28500,0.38
160,1337,2000,54000,0.49
140,1964,129083,6712316,0.19
158,73,1495,13455,0.43
161,193,1499,47968,0.14
148,1772,679234,10867744,0.39
106,949,259099,12954950,0.29
159,1288,1511,55907,0.24
59,1601,334575,9368100,0.29
161,1241,1502,79606,0.16
16,1150,607198,35824682,0.11
160,1906,2004,100200,0.28
160,887,2002,120120,0.42
90,759,95196,4569408,0.41
159,606,1513,7565,0.18
59,1456,335275,9722975,0.33
161,474,1499,37475,0.25
21,1564,181798,5635738,0.42
71,727,793896,26198568,0.19
161,550,1499,89940,0.17
161,1248,1508,43732,0.25
159,924,1503,81162,0.19
55,738,205257,10262850,0.26
26,769,538017,22058697,0.29
158,1755,1498,68908,0.43
162,1495,1496,68816,0.41
161,170,1497,49401,0.29
159,410,1509,70923,0.15
34,1482,385005,16555215,0.24
161,176,1499,37475,0.24
120,1837,232303,3484545,0.48
69,1248,316561,9180269,0.35
0,97,371135,4082485,0.21
113,1773,289125,1445625,0.22
159,1906,1509,75450,0.18
46,246,80573,1933752,0.29
59,1648,567313,25529085,0.32
162,417,1504,9024,0.11
89,1942,329590,2966310,0.3
0,1907,340895,7499690,0.38
18,1627,514473,13890771,0.41
159,1239,1513,90780,0.33
159,421,1509,43761,0.36
140,96,811672,16233440,0.26
160,177,1998,65934,0.43
2,1005,538136,31211888,0.42
154,1382,307469,14143574,0.46
50,571,267930,12592710,0.37
111,1190,660733,16518325,0.3
146,1980,62202,497616,0.4
69,653,587849,23513960,0.16
56,501,827881,28147954,0.12
73,1423,94266,471330,0.48
123,292,792682,38841418,0.3
135,767,303101,7880626,0.27
158,823,1497,29940,0.37
138,972,966944,27074432,0.22
9,491,983521,24588025,0.13
157,297,906959,29022688,0.16
34,1610,829935,40666815,0.33
130,1274,277459,3052049,0.15
161,1280,1503,63126,0.3
161,862,1497,40419,0.24
160,645,1997,57913,0.47
31,797,865741,32032417,0.4
92,722,733662,20542536,0.5
159,1498,1512,77112,0.36
120,1261,699371,27974840,0.43
9,1219,908402,40878090,0.11
124,1938,496616,14401864,0.21
62,1587,561314,14032850,0.41
61,112,428876,10721900,0.48
160,398,2004,66132,0.49
162,1472,1498,34454,0.5
47,1906,638994,31949700,0.32
159,1505,1507,30140,0.46
121,897,547234,17511488,0.48
34,1839,856339,13701424,0.1
115,1808,524835,27816255,0.22
134,672,601886,12639606,0.27
101,1158,115927,6144131,0.28
22,603,167284,9702472,0.26
148,709,987330,28632570,0.17
159,1069,1511,18132,0.15
161,897,1507,48224,0.37
144,405,830282,29890152,0.43
158,1851,1505,18060,0.41
41,268,310686,8077836,0.16
117,208,981320,45140720,0.17
158,1798,1502,70594,0.43
77,692,947362,25578774,0.22
105,1671,170865,5980275,0.31
61,1921,804158,19299792,0.34
160,1408,1995,91770,0.13
12,409,406781,6915277,0.2
113,1691,333457,14672108,0.11
124,586,886327,39884715,0.48
108,1905,370259,4072849,0.47
94,1797,478759,3830072,0.34
162,1668,1503,63126,0.39
162,706,1502,66088,0.4
20,446,112136,3476216,0.1
152,1031,30948,649908,0.23
161,1964,1502,78104,0.4
28,1838,488879,3911032,0.22
144,856,559028,16211812,0.13
100,655,646047,16151175,0.47
91,326,362694,21761640,0.1
29,1456,829914,24067506,0.44
142,1936,914897,45744850,0.21
157,678,854805,24789345,0.45
85,483,418036,18393584,0.42
108,320,565832,10750808,0.42
62,1768,293214,7916778,0.31
38,1287,818383,38464001,0.19
159,1818,1511,69506,0.37
79,296,940736,45155328,0.16
18,384,444757,24461635,0.33
58,802,541773,12460779,0.48
159,1237,1505,34615,0.3
101,289,983864,26564328,0.26
161,643,1498,7490,0.39
151,1445,345994,6227892,0.37
161,880,1498,88382,0.22
17,1700,317048,6340960,0.17
162,163,1501,40527,0.28
160,1773,1997,9985,0.18
92,935,114779,573895,0.43
92,493,452182,8591458,0.23
20,1107,978004,58680240,0.29
109,156,579694,10434492,0.25
149,1021,983664,19673280,0.43
91,1398,381748,6871464,0.22
142,800,359147,19034791,0.26
162,283,1499,64457,0.43
13,1479,763502,32067084,0.16
131,282,788808,41018016,0.27
162,1169,1497,23952,0.29
159,1032,1512,37800,0.28
134,559,89913,2337738,0.48
97,1960,422958,4229580,0.46
158,1515,1503,66132,0.49
127,1750,383643,8056503,0.23
89,539,570639,17119170,0.32
119,1937,548898,14820246,0.42
158,1493,1497,44910,0.25
75,371,456093,17787627,0.5
123,225,787646,14177628,0.19
132,1202,163740,8514480,0.46
27,61,242372,7028788,0.43
161,1751,1504,18048,0.26
17,1118,957472,57448320,0.3
5,566,58578,468624,0.29
129,838,381701,22138658,0.48
160,1129,1994,17946,0.33
125,922,725634,21769020,0.11
141,1341,353462,15905790,0.12
145,1938,249403,7232687,0.2
158,912,1503,57114,0.38
161,869,1497,71856,0.11
144,590,87307,4452657,0.36
161,1893,1496,11968,0.37
92,350,504655,11102410,0.19
118,600,267424,8022720,0.36
159,1259,1512,25704,0.34
39,670,914371,19201791,0.2
100,1900,957801,23945025,0.36
35,1421,438318,15341130,0.21
32,759,908458,43605984,0.25
159,366,1508,48256,0.28
69,74,531724,20737236,0.21
42,445,875204,41134588,0.37
159,1249,1513,62033,0.39
161,890,1501,69046,0.38
160,1703,2002,50050,0.35
75,842,750411,22512330,0.43
128,404,841439,41230511,0.42
93,1934,571521,15431067,0.35
145,1899,127881,6777693,0.25
159,1571,1506,87348,0.47
160,1865,1998,97902,0.43
160,1436,2000,48000,0.42
31,684,188048,3384864,0.34
66,1989,574364,32738748,0.29
159,837,1508,16588,0.16
159,569,1513,90780,0.25
97,1975,231004,4851084,0.44
48,1971,526336,20000768,0.41
113,77,460065,24843510,0.27
162,237,1499,14990,0.3
161,362,1503,66132,0.22
155,938,487982,21471208,0.35
145,830,304112,13989152,0.18
12,251,739800,35510400,0.25
21,1385,680063,19721827,0.13
96,470,908123,51763011,0.35
159,1512,1513,39338,0.33
161,964,1502,43558,0.11
96,173,656959,33504909,0.24
162,1620,1498,29960,0.23
162,1679,1498,38948,0.44
27,1955,519861,7278054,0.15
16,91,510039,28052145,0.3
123,519,693274,20104946,0.27
159,462,1511,21154,0.11
37,1156,534946,28352138,0.48
33,68,411830,4118300,0.24
16,1330,667391,20021730,0.43
161,531,1495,46345,0.45
159,420,1509,15090,0.37
140,1946,455188,11834888,0.15
75,1958,426809,8109371,0.39
160,480,2006,94282,0.31
92,1323,14735,250495,0.4
0,857,548836,4390688,0.14
160,398,1998,65934,0.38
126,949,106754,5337700,0.48
14,1281,855851,36801593,0.24
6,565,279569,14537588,0.35
110,610,984502,36426574,0.46
158,537,1502,42056,0.46
160,531,2001,62031,0.31
1,1522,273635,3557255,0.18
94,1752,82410,988920,0.15
65,1183,504454,29258332,0.13
118,1714,711257,23471481,0.35
145,1394,49404,2865432,0.15
82,1692,666025,24642925,0.2
158,1058,1496,13464,0.22
147,352,434464,5648032,0.49
162,235,1496,7480,0.25
158,1601,1496,41888,0.44
21,1470,93043,2512161,0.46
144,222,326689,4573646,0.43
161,71,1503,21042,0.17
102,680,893758,49156690,0.23
158,1874,1501,30020,0.33
56,1136,758874,12141984,0.22
159,1040,1510,81540,0.15
66,566,171076,1368608,0.43
162,1782,1497,65868,0.47
160,1339,1998,63936,0.33
160,1400,1995,79800,0.42
20,772,259111,7773330,0.33
54,1691,999134,43961896,0.4
160,654,1999,93953,0.18
160,263,2003,52078,0.3
110,1593,677438,5419504,0.2
160,699,1997,117823,0.43
139,261,653519,18952051,0.15
109,1776,915599,22889975,0.23
158,741,1499,46469,0.45
160,1890,1999,115942,0.16
159,147,1508,85956,0.22
86,1806,512526,2562630,0.22
151,178,941804,23545100,0.39
125,675,774297,18583128,0.22
45,1723,418979,9636517,0.48
119,1143,712677,33495819,0.14
103,1997,308395,15419750,0.35
34,1307,353993,16637671,0.11
149,1781,723042,25306470,0.45
88,855,663110,5967990,0.4
135,17,314331,16345212,0.23
55,1638,67762,3997958,0.38
86,1120,238812,14328720,0.3
104,853,202037,10707961,0.21
162,12,1498,86884,0.39
28,360,637908,16585608,0.23
95,899,852601,20462424,0.24
18,278,938463,15015408,0.27
61,591,515066,24208102,0.2
72,1628,607371,34620147,0.24
53,758,548037,26853813,0.4
158,1071,1502,30040,0.12
35,165,157537,8349461,0.41
59,1867,977738,7821904,0.38
159,961,1519,86583,0.28
161,44,1496,64328,0.3
128,88,354759,6385662,0.12
48,1758,775648,11634720,0.41
21,1630,971663,51498139,0.26
121,1879,462701,5552412,0.14
121,961,747249,42593193,0.11
162,1757,1494,20916,0.24
160,841,2001,64032,0.27
119,966,59728,1075104,0.32
161,951,1502,19526,0.35
162,406,1503,48096,0.2
123,1690,940405,33854580,0.11
21,1381,885692,18599532,0.22
158,508,1503,87174,0.1
109,1497,238341,1430046,0.1
45,810,310134,4962144,0.15
104,1662,522904,18824544,0.29
161,457,1502,39052,0.29
159,1292,1510,12080,0.31
162,1673,1501,69046,0.19
38,1325,565188,7347444,0.19
158,1214,1501,42028,0.2
21,1450,585296,16973584,0.45
160,1338,2000,112000,0.12
160,1319,2000,108000,0.24
58,880,29100,1716900,0.42
158,178,1507,37675,0.3
105,984,570804,10845276,0.2
161,865,1501,39026,0.24
49,138,166508,4495716,0.11
128,512,542273,15183644,0.34
127,419,923240,23081000,0.34
125,13,8243,428636,0.17
129,365,780134,26524556,0.12
111,533,638990,38339400,0.41
131,1413,159243,6847449,0.16
159,58,1512,57456,0.23
113,928,772864,10820096,0.44
6,1100,972682,41825326,0.13
136,1092,332423,3656653,0.41
122,871,707241,6365169,0.28
162,81,1501,15010,0.28
159,819,1510,49830,0.45
161,1764,1505,45150,0.38
42,1810,234054,8191890,0.44
10,261,24582,712878,0.3
9,1470,851578,22992606,0.35
160,702,2007,114399,0.41
70,1946,295361,7679386,0.24
161,1058,1503,13527,0.22
161,269,1499,71952,0.15
147,23,416630,3749670,0.42
36,814,687896,17197400,0.42
158,771,1499,62958,0.16
44,658,608993,6089930,0.3
105,149,297136,16045344,0.48
123,1999,473526,12311676,0.32
145,146,168162,7567290,0.31
47,1075,315064,16698392,0.24
43,349,867420,15613560,0.46
28,447,990332,25748632,0.22
110,1864,827169,18197718,0.21
2,1143,530329,24925463,0.23
162,468,1493,41804,0.43
36,1807,673774,20213220,0.36
101,1542,237276,2372760,0.48
161,78,1503,16533,0.42
46,491,77050,1926250,0.26
3,246,699832,16795968,0.33
18,126,960949,26906572,0.49
160,60,2001,54027,0.36
82,285,287756,13812288,0.38
161,656,1502,22530,0.45
159,1742,1511,42308,0.36
159,149,1511,81594,0.29
25,1318,838527,34379607,0.23
122,879,556159,9454703,0.49
111,1418,727365,5818920,0.15
100,176,602865,15071625,0.27
105,1732,128303,5901938,0.25
159,1316,1511,89149,0.46
106,1873,583940,9926980,0.43
126,1122,129766,5969236,0.39
159,763,1513,39338,0.34
132,362,971581,42749564,0.49
151,762,336131,7394882,0.12
90,1213,82897,2404013,0.31
111,1839,647943,10367088,0.46
158,1700,1502,30040,0.39
115,1460,518235,11401170,0.25
160,1320,2000,18000,0.2
83,1061,250329,5256909,0.49
158,48,1496,25432,0.11
109,1354,44633,758761,0.11
35,538,927392,32458720,0.44
50,497,722653,8671836,0.29
49,695,173720,2779520,0.21
53,487,880577,48431735,0.49
97,578,550843,28643836,0.47
159,1101,1511,33242,0.2
136,773,171530,2401420,0.43
50,449,914645,22866125,0.3
77,1565,841747,22727169,0.39
161,1090,1502,46562,0.25
17,638,271580,7604240,0.43
156,1497,651303,3907818,0.36
159,1028,1507,79871,0.3
138,1770,123155,5049355,0.47
162,1851,1496,17952,0.14
49,1933,548020,27949020,0.12
124,1542,942319,9423190,0.38
161,1398,1498,26964,0.12
3,1251,287818,12663992,0.25
159,159,1515,25755,0.15
48,235,41291,206455,0.47
161,493,1508,28652,0.43
159,533,1512,90720,0.39
82,1490,859382,31797134,0.44
92,727,477891,15770403,0.4
158,1706,1502,21028,0.37
30,258,511944,3071664,0.2
116,1143,483704,22734088,0.32
160,499,1995,57855,0.4
86,1764,82852,2485560,0.24
94,838,481939,27952462,0.47
56,445,211697,9949759,0.2
10,1584,997504,55860224,0.45
61,1556,395622,17802990,0.39
125,7,141617,1699404,0.37
18,458,257957,13929678,0.48
46,1301,790999,14237982,0.11
142,1869,193181,10045412,0.28
158,1222,1501,19513,0.1
29,903,339549,13581960,0.23
109,1981,683643,25978434,0.41
56,1042,647653,15543672,0.29
158,1466,1490,55130,0.2
11,1874,357621,7152420,0.3
79,1899,711811,37725983,0.28
162,1184,1500,19500,0.25
138,645,301410,8740890,0.17
162,1153,1501,45030,0.28
158,1550,1507,75350,0.25
144,383,232279,9755718,0.4
158,426,1503,24048,0.11
33,579,615255,4306785,0.32
58,1393,490098,12252450,0.32
161,1996,1500,46500,0.47
8,249,22486,966898,0.25
131,1262,807981,46054917,0.4
72,578,498548,25924496,0.45
158,1333,1502,27036,0.14
160,1890,2001,116058,0.19
160,92,2001,32016,0.18
159,1810,1508,52780,0.29
153,884,381095,2667665,0.22
159,1128,1509,10563,0.32
63,1007,759319,37965950,0.47
113,621,218398,5678348,0.29
133,712,496198,5458178,0.3
114,1437,844756,46461580,0.1
162,1390,1491,37275,0.18
145,1640,986623,10852853,0.31
128,697,935466,53321562,0.45
116,468,855486,23953608,0.17
162,577,1501,64543,0.36
112,870,245534,6383884,0.44
159,965,1506,76806,0.35
162,8,1502,52570,0.41
159,1801,1511,21154,0.34
160,1237,1995,45885,0.35
102,1939,147772,4285388,0.19
124,852,505067,14646943,0.29
43,1312,686227,20586810,0.31
49,1908,746950,31371900,0.39
32,875,22587,1129350,0.22
34,1603,146028,3942756,0.45
117,1966,669119,18735332,0.35
158,57,1500,88500,0.19
158,1181,1498,35952,0.15
77,1652,437670,8315730,0.44
21,447,782311,20340086,0.31
78,659,960022,17280396,0.34
161,1702,1500,85500,0.35
4,1714,531091,17526003,0.27
159,699,1510,89090,0.43
117,86,701835,19651380,0.16
127,1839,623844,9981504,0.38
104,216,895393,26861790,0.24
52,1994,521005,22924220,0.27
161,1831,1496,71808,0.45
105,1354,314114,5339938,0.25
18,1557,175048,8227256,0.11
158,606,1502,7510,0.33
45,836,768282,26121588,0.33
16,1062,665225,27274225,0.38
50,749,387563,3488067,0.21
5,148,174090,10271310,0.28
2,405,313083,11270988,0.48
52,1544,314536,8807008,0.18
159,1474,1514,80242,0.25
29,1584,599939,33596584,0.11
114,989,813532,8135320,0.45
162,469,1501,43529,0.41
34,1219,422912,19031040,0.16
144,1473,758786,41733230,0.29
160,165,2002,106106,0.24
160,842,1995,59850,0.43
148,956,904939,28958048,0.17
27,1548,538418,4845762,0.33
113,983,140387,2105805,0.19
162,98,1502,28538,0.49
159,55,1507,54252,0.24
90,1136,486230,7779680,0.46
39,1083,606870,3641220,0.43
13,1735,652635,24800130,0.14
86,1164,39350,1416600,0.49
159,1102,1511,43819,0.45
111,1081,782216,23466480,0.13
21,1760,37229,1377473,0.23
113,39,394526,9468624,0.32
129,107,191729,2684206,0.15
1,1126,511298,6135576,0.38
160,956,2000,64000,0.41
68,695,939926,15038816,0.35
86,409,517320,8794440,0.27
162,672,1501,31521,0.32
160,1170,1999,31984,0.28
52,289,545676,14733252,0.5
38,1113,458611,11923886,0.23
130,1848,414477,16579080,0.18
161,955,1502,42056,0.11
70,1274,37785,415635,0.49
161,1140,1498,22470,0.5
160,102,1999,95952,0.39
137,1686,457930,17401340,0.25
36,544,885202,30096868,0.19
115,144,319903,13116023,0.44
162,842,1498,44940,0.24
158,205,1500,22500,0.38
90,679,609350,32295550,0.18
101,1722,537094,8593504,0.15
9,338,365860,9878220,0.35
159,1250,1510,33220,0.28
161,283,1499,64457,0.46
109,684,490872,8835696,0.37
81,772,614620,18438600,0.24
158,537,1499,41972,0.24
78,1079,528383,2641915,0.14
38,580,568052,6816624,0.47
157,230,907641,19060461,0.21
162,987,1493,11944,0.26
97,1773,643910,3219550,0.14
79,59,989822,24745550,0.18
159,447,1514,39364,0.27
81,313,655998,3935988,0.27
127,383,412255,17314710,0.38
78,910,586216,20517560,0.15
162,547,1499,58461,0.31
107,1325,92308,1200004,0.2
161,121,1500,24000,0.45
23,1095,662749,13254980,0.28
18,965,103292,5267892,0.18
142,514,984732,31511424,0.19
162,1246,1499,86942,0.43
161,1537,1507,45210,0.21
91,599,468517,22957333,0.3
155,343,955710,51608340,0.43
73,1797,754407,6035256,0.12
162,80,1500,36000,0.15
158,1003,1498,34454,0.26
161,833,1499,26982,0.23
8,121,261214,4179424,0.18
121,253,935207,27121003,0.36
9,1790,657294,19718820,0.22
111,1756,405392,17837248,0.3
61,1170,275054,4400864,0.36
115,160,873659,17473180,0.34
158,1751,1496,17952,0.2
113,1991,640536,12810720,0.35
123,923,664257,27234537,0.28
128,1810,920407,32214245,0.12
137,1054,999785,6998495,0.17
70,1655,182844,4571100,0.32
90,1016,101754,3256128,0.11
160,319,1996,101796,0.39
93,1737,957888,12452544,0.21
105,1989,354626,20213682,0.12
5,1867,756197,6049576,0.42
90,1445,314321,5657778,0.11
75,1098,879665,49261240,0.28
46,165,82260,4359780,0.2
88,491,780062,19501550,0.39
75,39,945278,22686672,0.15
64,937,635202,20961666,0.21
136,1317,561902,7304726,0.17
159,907,1513,34799,0.5
158,1349,1506,33132,0.17
160,668,1997,91862,0.24
62,1818,6941,319286,0.49
162,47,1502,40554,0.2
160,1060,1999,101949,0.14
160,31,2003,38057,0.39
159,1536,1512,42336,0.43
0,1795,730995,38742735,0.44
125,1121,45311,815598,0.45
15,1503,613806,7365672,0.46
158,1005,1499,86942,0.37
69,1719,26935,511765,0.17
158,1959,1499,79447,0.22
45,139,449680,22933680,0.13
133,520,664002,23240070,0.24
63,1037,834545,27539985,0.27
135,394,605415,34508655,0.26
159,76,1507,31647,0.33
159,256,1508,60320,0.16
158,1624,1499,11992,0.38
159,881,1507,90420,0.33
86,829,67379,539032,0.27
3,953,315893,6001967,0.24
160,1575,1998,29970,0.26
143,922,857582,25727460,0.11
159,914,1507,54252,0.12
159,55,1509,54324,0.16
137,664,832329,28299186,0.37
54,1835,240119,6963451,0.24
83,744,166038,4815102,0.15
7,1380,264364,6609100,0.44
162,977,1500,75000,0.33
39,578,583848,30360096,0.42
140,751,915816,10073976,0.16
162,313,1506,9036,0.33
102,786,687169,10994704,0.26
92,1565,711581,19212687,0.19
161,1009,1503,15030,0.31
28,1319,294981,15928974,0.38
162,1173,1499,38974,0.25
109,1075,147899,7838647,0.18
78,893,849407,45018571,0.35
144,1219,645808,29061360,0.36
98,768,866118,18188478,0.37
110,1506,663319,34492588,0.13
76,1588,322762,9360098,0.41
137,1141,238119,11191593,0.21
23,749,826253,7436277,0.39
127,471,348314,18460642,0.2
146,481,741846,35608608,0.46
36,717,773392,25521936,0.29
131,1728,332892,16311708,0.31
138,959,181166,6159644,0.26
76,1911,703830,29560860,0.34
97,363,501141,5512551,0.42
162,1169,1498,23968,0.42
29,446,386719,11988289,0.39
96,229,958507,45049829,0.25
